landslide,forest2,ARI3,osm,slope
1,1,0.0,29758,23.155
1,1,0.406051425,29774,3.425
1,1,2.038023706,29857,0.0
1,1,0.376406268,29881,11.666
1,1,1.514254859,29924,0.0
1,1,0.41850488,29984,6.318
1,1,0.169729377,29988,1.626
1,1,0.930179128,30011,29.138
1,1,6.806193542000001,30188,5.36
1,1,3.767609616,30201,20.497
1,1,1.00623554,30808,0.0
1,1,1.224346691,30813,20.569000000000006
1,1,1.936395919,30820,18.44
1,1,1.029863395,30826,24.755
1,1,1.215110188,30862,15.639
1,1,3.681434373,30866,9.859
1,1,1.126804684,30897,26.84
1,1,1.242570337,30900,7.265
1,1,0.30772646,30958,5.942
1,1,0.001349927,30976,1.87
1,1,3.846975225,30986,43.496
1,1,3.948305654,30991,2.584
1,1,3.43915577,31006,16.222
1,1,0.62408833,31066,33.36
1,1,0.185401285,31084,28.77
1,1,1.0336578159999998,31091,0.0
1,1,0.012402458,31123,13.564
1,1,4.0153591739999985,31123,30.26
1,1,0.193472726,31196,15.415
1,1,1.860185015,31211,28.214
1,1,2.413691264,31244,13.254
1,1,0.152541801,32316,4.8580000000000005
1,1,3.5475245710000003,32461,22.72
1,1,0.733094971,32482,2.403
1,1,0.314902449,32511,15.021
1,1,1.348391899,33302,5.901
1,1,10.68890022,33302,36.586
1,1,3.911326266,33302,26.048
1,1,0.277576205,34105,15.728
1,1,0.065658971,34111,16.872
1,1,0.250368418,34111,16.723
1,1,0.602667607,34119,13.130999999999998
1,1,0.002699855,34138,9.039
1,1,1.4780974269999998,34365,20.739
1,1,0.280955899,34366,22.085
1,1,5.183654254,34403,31.138
1,1,0.023033137,34426,17.817
1,1,0.106649143,34516,21.419
1,1,0.408491044,34519,23.371
1,1,3.484511458,34519,19.406
1,1,2.704597253,34554,18.554
1,1,2.347281209,35609,30.007
1,1,0.699623895,35830,15.078
1,1,1.877313719,35830,18.78
1,0,0.186573472,35865,2.253
1,1,0.4673137570000001,36005,11.135
1,1,9.228306479,36183,17.872
1,1,0.400974198,3,5.295
1,1,2.354846802,6,9.202
1,1,1.245460681,1052,0.0
1,1,0.7766046329999999,1432,2.073
1,1,0.681005396,1432,27.249
1,1,0.772201244,1448,15.359000000000002
1,1,3.338698295,1454,28.719
1,1,0.153652116,1469,0.0
1,1,1.049119735,1482,20.461
1,1,4.612483454,1510,22.547
1,1,1.023028262,1840,11.025
1,1,5.491921434,1864,31.524
1,1,0.289667055,1883,23.651
1,1,0.8294662909999999,2365,30.007
1,1,0.6557388789999999,2382,0.0
1,1,5.027129792,2434,26.977
1,1,1.259849783,2638,14.175
1,1,0.721833576,2664,5.096
1,1,0.01544917,3397,25.622
1,1,1.209010016,3448,17.243
1,1,0.125641497,3972,18.24
1,1,1.64650425,4001,11.794
1,1,1.690119281,4239,4.25
1,1,0.7772207240000001,4375,13.45
1,1,1.884243722,4402,9.505
1,1,1.414851827,4406,28.631
1,1,0.919161845,4428,14.896
1,1,2.118036156,4475,3.536
1,1,2.005467206,4481,5.36
1,1,16.07592967,4492,5.445
1,1,0.597455387,4511,9.561
1,1,0.994277058,4607,11.687
1,1,0.8294662909999999,4722,30.007
1,1,2.720377155,5290,8.77
1,1,0.292399909,5348,12.425999999999998
1,1,1.7262703380000002,5396,29.159
1,1,0.34339941700000004,5528,0.6759999999999999
1,1,2.709650856,5547,16.362000000000002
1,1,1.283314522,5703,4.596
1,1,1.885870384,5703,9.758
1,1,0.253083272,5714,17.581
1,1,0.014795205,5742,17.963
1,1,0.137605604,5867,0.0
1,1,0.8294662909999999,6030,30.007
1,1,1.086449728,6062,25.518
1,1,1.4974186390000002,6070,27.468000000000004
1,1,0.024298694,6086,2.2
1,1,1.255357525,6183,14.836
1,1,5.369345772999999,6223,8.193
1,1,1.279388858,6223,29.181
1,1,0.018521004,7193,24.922
1,1,1.166749787,7253,3.035
1,1,0.134314781,7410,23.774
1,1,1.301247558,7425,13.305
1,1,2.628763204,7470,16.624000000000002
1,1,0.8294662909999999,7650,30.007
1,1,1.583933614,7683,4.75
1,1,0.025162648,7702,25.48
1,1,1.7920541769999998,7709,19.132
1,0,1.075600436,7709,18.716
1,1,0.881445622,7711,16.749000000000002
1,1,0.460632366,7712,32.94
1,1,0.001349927,7762,1.3230000000000002
1,1,0.300318733,7798,19.245
1,1,2.631895036,7798,39.174
1,1,2.486866331,7801,39.126
1,1,0.090922113,7838,25.712
1,1,2.473142069,7869,3.248
1,1,0.313276911,7873,15.183
1,1,0.072788088,7873,38.199
1,1,0.640863804,8054,12.363
1,1,4.5263157110000005,8054,17.27
1,1,2.414929823,8054,3.725
1,1,29.87528058,8054,0.0
1,1,0.0,8061,1.655
1,1,0.390916488,8130,16.604
1,1,0.359101698,8131,19.833
1,1,0.5566384560000001,8220,28.923
1,1,0.002645858,8261,23.72
1,1,0.141367402,8261,0.6729999999999999
1,1,0.772201244,8302,15.161
1,1,1.662866121,8390,7.0870000000000015
1,1,0.795594737,8426,12.847
1,1,3.338698295,8517,30.218000000000004
1,1,3.898495206,8522,18.706
1,1,6.146098897000001,8525,0.0
1,1,2.238432434,8697,5.937
1,1,6.721885699,8698,23.22
1,1,1.975950293,8698,22.107
1,1,2.490247149,8698,20.737
1,1,2.288464495,8714,34.31
1,1,0.053659615999999986,8736,2.16
1,1,4.334749382,8748,3.495
1,1,3.338698295,8749,28.478
1,1,2.213783509,8823,17.073
1,1,1.861820302,8823,25.913
1,1,0.587509046,8829,10.925999999999998
1,1,2.144247247,8843,6.4689999999999985
1,1,0.681900848,8848,17.058
1,1,0.367964347,8848,26.467
1,1,3.959952903,8857,0.0
1,1,0.202086013,8858,8.165
1,1,0.023886216,9019,8.162
1,1,0.152825286,9022,7.16
1,1,3.734247284,9025,19.271
1,1,0.7402477120000001,9028,16.23
1,1,3.437048009,9049,17.209
1,1,4.921938571,9051,23.163
1,1,0.646011902,9083,26.535
1,1,0.081874599,9086,23.603
1,1,2.004268396,9144,3.662
1,1,5.731552679,9183,3.866
1,1,2.75516291,9310,24.113000000000003
1,1,1.114943697,9356,0.0
1,1,1.050993509,9659,38.644
1,1,1.58288442,9661,20.454
1,1,0.077630202,9690,4.742
1,1,3.906719264,9700,11.448
1,1,3.43915577,9703,18.891
1,1,3.338698295,9765,29.942
1,1,0.485898883,9777,4.5710000000000015
1,1,0.447838429,10884,0.0
1,1,0.196340947,10885,13.67
1,1,0.825883734,10971,4.892
1,1,0.245276566,11091,13.896
1,1,2.5691462830000003,11094,16.158
1,1,1.414851827,11099,30.023000000000003
1,1,8.236627281,11101,37.25
1,1,0.0,11115,1.518
1,1,1.331197198,11120,10.637
1,1,0.113557396,11148,24.006
1,1,0.0,11292,28.595
1,1,0.704808742,11341,10.393
1,1,4.229286676,11358,25.279
1,1,0.005291716,11366,2.514
1,1,0.313970624,11549,21.209
1,1,2.725975979,11556,11.862
1,1,2.306985875,11562,33.854
1,0,5.459259565,11563,0.0
1,1,3.43915577,11581,24.387
1,1,2.48391449,11583,34.215
1,1,1.58288442,11593,35.57
1,1,2.54641763,11594,33.368
1,1,1.5027546019999998,11635,30.297
1,1,0.151529355,12130,21.888
1,1,1.414851827,12134,29.562
1,1,1.477371091,12142,23.722
1,1,2.122031941,12145,8.645
1,1,0.501184561,12151,21.138
1,1,1.041494145,12164,20.01
1,1,1.447025847,12167,14.49
1,1,4.00818056,12171,26.01
1,1,0.120732261,12179,24.008000000000006
1,1,1.22521327,12190,6.891
1,1,0.03442315,12193,9.357
1,1,0.0,12248,7.084
1,1,5.088063642,12249,23.458
1,1,0.429377421,17,1.045
1,0,14.29216892,89,33.591
1,1,0.28112239,91,24.144
1,1,3.338698295,91,28.778
1,1,2.030480237,92,3.909
1,1,5.514666587000001,95,5.806
1,1,0.597306895,135,0.0
1,1,2.229770025,136,6.664
1,1,2.527470648,147,0.0
1,0,1.193547722,147,0.0
1,1,1.189548562,152,9.72
1,1,1.04315643,507,4.2639999999999985
1,1,0.241965119,527,25.833
1,0,1.166492551,527,0.0
1,1,0.302343249,543,20.962
1,1,0.294884525,543,26.945
1,1,0.314158114,569,15.706
1,1,0.10326195,587,18.865
1,1,0.033262212,587,30.177
1,1,3.317185701,587,0.0
1,1,0.799596897,593,9.589
1,1,2.208068816,593,25.072
1,1,5.482842047,595,8.59
1,1,0.301483795,611,24.236
1,1,0.195492742,611,29.311
1,1,0.248939744,625,1.557
1,1,4.854475947,625,0.883
1,1,0.341325404,628,28.277
1,1,0.055930494,631,22.093000000000004
1,1,0.010583431,637,10.970999999999998
1,1,0.001349927,651,12.488
1,1,0.043877142,659,1.513
1,1,0.049947315,663,9.1
1,1,0.7189863540000001,675,17.13
1,1,0.263373094,676,0.0
1,1,3.961878049,714,14.979
1,1,6.205900308,727,15.918
1,1,0.7003858540000001,751,4.099
1,1,0.300318733,760,19.752
1,1,0.0,769,11.227
1,1,3.70520922,769,21.702
1,1,8.350828893,774,27.068
1,1,1.11004271,827,11.767
1,1,2.192110424,834,13.492
1,1,2.028490969,847,17.904
1,1,0.772201244,863,14.938
1,1,3.382435194,867,3.092
1,1,2.149581335,867,0.0
1,1,0.4631256070000001,876,11.983
1,0,0.037795344,877,30.386
1,1,2.148672009,886,22.91
1,1,0.293065498,887,14.315
1,1,1.5042335219999998,895,5.807
1,1,0.5483517760000001,910,2.736
1,1,0.004134153,914,4.53
1,1,0.092132548,918,1.368
1,1,0.488481744,921,21.096
1,1,1.050281047,930,6.641
1,1,3.2911531010000004,936,21.624
1,1,0.050959761,937,12.038
1,1,2.644608352,952,6.544
1,1,5.520312658,1060,14.731
1,1,3.068138338,1062,0.0
1,1,0.186805584,1065,4.51
1,1,7.661884799,1065,16.054000000000002
1,1,0.751423611,1076,12.457
1,1,1.329228554,1078,21.021
1,1,0.066605795,1092,17.423
1,1,6.935730704,1096,23.004
1,1,3.966608795,1096,2.161
1,1,3.425128149,1099,24.723000000000006
1,1,0.745727667,1127,0.0
1,1,0.288333627,1163,8.359
1,1,8.3734968,1165,26.827
1,1,0.066146445,1170,29.371
1,1,0.196340947,1172,12.943
1,1,2.00670164,1179,0.0
1,1,1.414851827,1186,29.816
1,1,0.0,1638,26.097
1,1,4.458575977,1648,25.916
1,1,0.300415103,1694,4.252
1,1,0.163087734,1711,11.742
1,1,2.497028285,1715,9.664
1,1,0.8294662909999999,1758,30.024
1,1,0.070280597,1762,24.929
1,1,3.857164552,1766,16.101
1,1,0.253003401,1852,13.815
1,1,4.422110687,1884,29.942
1,1,5.054249834,1884,18.786
1,1,4.554024846,1884,11.167
1,1,1.084985432,1895,11.865
1,1,2.499544774,1897,22.457
1,1,0.08865461,1910,0.0
1,1,5.230584481,1910,13.331
1,1,0.20762634,1912,5.477
1,1,2.663908565,1913,0.0
1,1,0.667562369,1957,12.65
1,1,0.02939842,1959,24.143
1,1,1.20623554,1959,29.56
1,1,0.199027302,1984,0.8220000000000001
1,1,1.744424987,2006,14.99
1,1,0.788245132,2068,12.041
1,1,0.073467926,2069,23.029
1,1,1.776326022,2070,19.439
1,1,0.5764283920000001,2070,5.409
1,1,3.19088499,2073,10.725
1,1,0.328156487,2074,0.0
1,1,2.433058223,2074,1.158
1,1,0.110629929,2167,2.6660000000000004
1,1,1.961688309,2169,0.0
1,1,0.963134232,2169,34.611999999999995
1,1,0.295601111,2173,30.108
1,1,0.08099564599999999,2304,6.607
1,1,2.239763988,2306,22.226
1,1,0.772201244,2335,16.611
1,1,0.203234951,2339,28.467
1,1,3.20613617,2375,2.041
1,1,0.31464558800000003,2711,4.984
1,1,2.880454551,2711,39.832
1,1,1.54157964,2718,1.27
1,1,0.0,2751,17.797
1,1,0.355181284,2771,15.947
1,1,3.725897983,2777,19.87
1,1,2.310896914,2780,1.068
1,1,1.843279424,2859,6.067
1,1,0.983707876,2961,30.007
1,1,3.317041334,2966,26.772
1,1,1.279388858,2974,29.895
1,1,1.325129274,2974,11.748
1,1,0.477124355,2983,0.0
1,1,0.310710924,2990,18.467
1,1,0.8622792770000001,2993,4.602
1,1,3.707765458,3005,4.779
1,1,1.622425295,3029,16.652
1,1,2.26735313,3031,23.823
1,1,0.1488295,3031,18.155
1,1,4.95637147,3039,14.522
1,1,2.676385644,3083,15.757
1,1,0.6722304929999999,3106,1.004
1,1,1.978967006,3138,1.475
1,1,0.653196141,3143,22.653
1,1,5.381227009,3143,9.101
1,1,0.0,3144,22.095
1,1,0.001349927,3150,1.42
1,1,0.0,3178,20.572
1,1,9.488227508,3218,2.084
1,1,0.076160281,3224,28.483
1,1,1.31971344,3266,14.113
1,1,4.375385573,3274,22.274
1,0,1.421119615,3277,7.403
1,1,4.03841106,3338,20.871
1,1,0.050767396,3340,1.023
1,1,0.194868776,98,4.654
1,1,3.240163716,326,6.529
1,1,6.426778436,495,2.837
1,1,0.388500118,560,9.02
1,1,0.32437069,570,20.987
1,1,3.002197382,669,17.723
1,1,1.766642543,686,1.112
1,1,2.531707546,750,19.54
1,1,0.281179762,775,17.784000000000006
1,1,0.62949254,814,16.977999999999998
1,1,0.560489499,1223,2.128
1,1,4.213347783,1247,2.576
1,1,0.5999298789999999,1253,19.346
1,1,1.16204604,1313,18.903
1,1,0.07012123099999999,1406,10.255
1,1,0.072926455,1406,0.0
1,1,4.3382164460000014,1406,22.888
1,1,2.709604359,1431,23.72
1,1,0.664846015,1449,5.478
1,1,1.149109235,1460,26.167
1,1,0.200276735,1470,0.0
1,1,1.16316873,1515,4.132
1,1,1.720670014,1562,22.642
1,1,5.486540473,1574,27.135
1,1,0.772201244,2158,14.948
1,1,5.354208211,2808,0.0
1,1,0.840647815,3837,11.58
1,1,0.549538587,4094,25.506
1,1,0.033262212,4108,30.177
1,1,1.212354086,4132,2.249
1,1,0.191314717,4155,5.9060000000000015
1,1,0.8294662909999999,5032,30.007
1,1,2.322812649,5155,22.399
1,1,0.102894469,5183,23.964
1,1,0.066146445,5203,2.515
1,1,3.628916946,5208,3.113
1,1,0.559414431,5221,15.031
1,1,0.529551787,5699,28.702
1,1,1.758080628,5747,12.531
1,1,0.664110304,5752,0.8059999999999999
1,1,1.279388858,5759,29.343000000000004
1,1,0.007349605,5783,20.364
1,1,3.900478474,5788,21.679
1,1,0.09469516,6100,28.78
1,1,2.183137156,6197,2.202
1,1,0.155639134,6229,1.366
1,1,3.165917332,6235,22.245
1,1,1.3832147769999998,6236,0.0
1,1,3.338698295,7832,29.939
1,1,0.090492011,8256,17.219
1,1,1.835845448,8259,23.533
1,1,2.193255987,8479,5.186
1,1,0.761819177,8521,6.64
1,1,0.581687109,8522,0.58
1,1,1.7485261419999998,8610,2.707
1,1,0.100053997,8646,0.787
1,1,0.772201244,8867,15.128
1,1,0.183280774,8901,26.572
1,1,0.626849682,8910,17.737000000000005
1,1,0.416452616,8915,23.299
1,1,0.676988612,8976,34.474000000000004
1,1,0.102015517,9012,20.422
1,1,7.170314721,9185,32.009
1,1,0.127685137,9234,2.773
1,1,0.999546274,9289,17.844
1,1,0.040422827,9428,27.174
1,1,1.279388858,9545,29.123
1,1,1.609535362,9560,9.157
1,1,0.024125078,9575,25.017
1,1,5.297660501,9614,18.071
1,1,1.391287718,9635,18.312
1,1,2.347281209,10675,30.007
1,1,1.164994132,11145,14.732
1,1,2.050447913,11166,14.736
1,0,0.071546154,11180,16.439
1,1,0.972300614,11180,21.81
1,1,0.388012644,11537,2.681
1,1,1.032546001,11551,16.377
1,1,0.8294662909999999,12621,30.007
1,1,2.664607902,12622,0.0
1,1,0.146073399,12631,0.684
1,1,1.928146362,12652,24.13
1,1,0.011286893,12673,35.834
1,1,0.803251075,12821,6.07
1,1,0.185577525,12867,13.758
1,1,0.5124943279999999,12875,7.7189999999999985
1,1,1.925596499,12890,0.0
1,1,0.140169716,13059,6.1179999999999986
1,1,0.282107837,13111,25.136
1,1,0.0,13142,22.656
1,1,1.339465504,13142,0.0
1,1,0.271110428,13146,0.0
1,1,7.732396008999999,13158,13.212
1,1,0.979626595,13586,21.156
1,1,8.734060544,13586,30.16
1,1,0.037556481,13589,19.135
1,1,0.772201244,13612,15.527
1,1,3.89293613,13762,25.383000000000006
1,1,0.446488501,13836,1.294
1,1,0.432539251,13844,10.907
1,1,6.208332427,13857,6.6160000000000005
1,1,0.892002055,13901,21.12
1,1,0.232431257,13917,1.129
1,1,0.7907807459999999,14102,1.156
1,1,0.187476423,14765,5.915
1,1,1.139554749,14829,3.327
1,1,2.345098451,18322,9.267
1,1,1.392455031,18411,0.0
1,1,1.093305485,18434,15.622
1,1,4.903089083999999,18700,13.603
1,1,1.218711494,18705,21.079
1,1,1.115981266,18786,18.395
1,1,3.977289346,19296,21.279
1,1,6.372107499,21192,16.938
1,1,0.457372291,21663,1.54
1,1,2.643174054,22543,11.432
1,1,1.230774221,22562,27.474
1,1,0.639415631,22611,19.034
1,1,0.58158174,22621,31.475
1,1,0.425979354,22635,0.954
1,1,7.170314721,22635,39.518
1,1,2.374192012,23176,2.425
1,1,4.203974036,23181,7.332000000000002
1,1,0.037042009,23408,13.142
1,1,0.194868776,23413,5.424
1,1,0.409615983,28222,3.763
1,1,4.535888571,28239,20.252
1,1,1.279388858,28241,28.953000000000007
1,1,0.966399556,28248,21.603
1,1,1.374586866,28262,18.088
1,1,0.019986426,28275,12.943
1,1,0.0,28276,35.747
1,1,5.133820932,28281,20.051
1,1,0.019986426,28295,13.319
1,1,1.824539431,28301,1.548
1,1,0.117509684,28334,19.132
1,1,0.296505938,28339,25.094
1,1,0.384054357,28349,21.961
1,1,0.785846761,28368,6.329
1,1,1.0477866809999998,28478,29.738000000000003
1,1,9.467852978,28507,18.945
1,1,18.4864561,28666,17.176
1,1,0.318403261,28666,8.106
1,1,1.920808382,28669,16.727999999999998
1,1,0.330732223,28684,21.821
1,1,0.267194888,28699,11.341
1,1,3.282095462,28702,11.791
1,1,0.182821423,28713,0.0
1,1,6.845210195,28731,23.082
1,1,0.409615983,30012,4.468
1,1,4.567320132,30015,19.465
1,1,0.198527829,30030,14.071
1,1,9.328297854,30049,0.0
1,1,0.516595483,30086,1.106
1,1,0.8294662909999999,31175,30.007
1,1,3.070393466,31389,21.464
1,1,3.43925139,31501,2.539
1,1,0.551569478,31562,10.436
1,0,0.206649518,31570,0.0
1,1,8.021675335,31578,35.98900000000001
1,1,1.4974186390000002,31599,26.151
1,1,0.423337246,31600,20.561
1,1,2.44447036,31602,16.909000000000002
1,1,1.279388858,31602,28.659
1,1,2.347281209,31985,29.888
1,1,0.82493691,32937,32.316
1,1,1.916727476,32938,25.999
1,1,1.950796645,32939,17.701
1,1,7.70772121,32946,17.192
1,1,2.200668214,33022,20.357
1,1,0.563247475,33065,21.694000000000006
1,1,2.52483229,33073,4.019
1,1,0.864037933,33412,0.0
1,1,0.455321526,33427,19.69
1,1,8.100594343,33428,29.806
1,1,0.243455664,33441,23.88
1,1,0.677670325,33689,14.743
1,1,2.522873771,33807,21.71
1,1,5.84762319,33849,18.544
1,1,1.223154255,33851,7.768
1,1,0.206679516,33939,7.182
1,1,0.356291224,34021,0.0
1,1,0.066146445,34982,0.0
1,1,0.293524848,35014,4.322
1,1,0.8469317270000001,35297,1.45
1,1,1.017846416,35345,24.954
1,1,0.71144176,35366,7.7
1,1,0.105887184,35623,2.874
1,1,3.701681035,35632,17.648
1,1,1.059233691,35643,5.3679999999999986
1,1,1.215110188,35677,15.612
1,1,3.2605438710000003,35691,29.019
1,1,0.017549057,35697,25.618
1,1,4.549597834,35707,5.523
1,1,0.7868670809999999,35715,7.438
1,1,3.2205050230000003,35715,33.126
1,1,4.294133065,35743,13.241
1,1,1.739321886,35817,14.644
1,1,3.203203828,35988,12.023
1,1,0.334555518,36094,12.815
1,1,1.42352661,36184,0.0
1,1,0.479029627,36192,27.631
1,1,0.758846712,36423,0.0
1,1,2.63617918,36423,0.0
1,1,0.772201244,36792,15.058
1,1,0.118355638,36819,1.44
1,1,0.53115595,36829,4.56
1,1,0.451025757,36833,3.938
1,1,0.0,36834,2.405
1,1,0.16103846900000002,36836,14.446
1,1,1.06483214,36870,11.222
1,1,6.330484736,36940,5.7120000000000015
1,1,0.035175359,37378,25.188
1,1,3.1716170260000003,37446,17.971
1,1,5.147994045,37449,2.777
1,1,0.002699855,37518,3.938
1,1,4.298150224,37518,0.0
1,1,1.103965787,40038,40.224
1,1,0.132292889,40053,6.372999999999998
1,1,1.258375362,40054,3.385
1,1,4.989325449,40054,18.836
1,1,1.069163157,40087,6.223
1,1,0.8294662909999999,41190,30.007
1,1,1.773092196,41194,3.362
1,1,0.016452241,41876,21.466
1,1,0.896651805,41956,2.425
1,1,0.003674802,42072,0.0
1,1,0.127148166,42076,1.168
1,1,0.617895163,42076,4.609
1,1,0.13348345,42088,14.997
1,1,0.109254878,42119,21.665
1,1,0.197539007,42127,0.56
1,1,1.062350524,42127,6.792000000000002
1,1,0.07656526,42139,1.907
1,1,0.7508356429999999,42142,21.542
1,1,10.91102741,42196,12.765999999999998
1,1,2.988585989,42210,24.419
1,1,1.63311147,42568,4.596
1,1,0.002699855,42857,12.406
1,1,0.019182469,43249,2.741
1,1,0.419846183,43249,23.661
1,1,11.5367904,43269,1.016
1,1,4.049032365,43281,19.741
1,1,0.16536611199999998,43470,9.837
1,1,0.7303107459999999,43569,3.458
1,1,1.888387999,43576,15.041
1,1,11.79611596,43576,30.114
1,1,1.06483214,43624,10.802
1,0,3.053613868,43640,0.0
1,1,1.666027201,43640,9.489
1,1,0.090032661,1,18.526
1,1,2.356870193,87,17.109
1,1,8.422494291,87,30.643
1,1,1.766642543,188,1.751
1,1,11.144206,188,31.993
1,1,0.005887184,216,0.0
1,1,0.176352646,219,26.986
1,1,0.503686802,222,9.771
1,1,0.349213105,227,0.0
1,1,12.61331328,227,7.588999999999999
1,1,0.05935930900000001,348,0.603
1,1,0.640760684,374,11.066
1,1,0.09469516,374,29.539
1,1,5.233178967,455,27.16
1,1,1.897330144,471,16.587
1,1,0.832342762,508,26.84
1,1,5.352485553999999,511,31.843000000000004
1,1,0.539037277,535,4.705
1,1,3.163948313,562,10.485
1,0,4.910491561000001,567,25.657
1,1,0.0,570,7.72
1,1,8.746161144,575,23.873
1,1,0.0,576,27.421
1,1,2.22483229,593,21.401
1,1,1.6433866680000002,802,21.083
1,1,0.491553204,803,5.7170000000000005
1,1,0.7508356429999999,816,30.181
1,1,1.224346691,833,23.056
1,1,3.367283758,833,25.482
1,1,2.050539783,863,24.314
1,1,0.330732223,866,24.244
1,1,1.843279424,1120,7.534
1,1,0.353699739,1135,16.788
1,0,1.6273067819999998,1135,29.729
1,1,22.35264267,1135,20.499
1,1,0.437301495,1461,10.242
1,1,1.3762135290000002,1461,17.42
1,1,0.8294662909999999,1576,30.354
1,1,1.084385464,1634,4.208
1,1,0.99088424,1642,19.127
1,1,0.448222783,1655,10.996
1,1,1.453041649,1658,13.655
1,1,0.8294662909999999,1678,25.881
1,1,2.189153333,1761,16.145
1,1,0.772201244,2180,14.604
1,1,2.032880483,2203,4.532
1,1,1.851869087,2260,21.742
1,1,5.640821806,2266,13.133
1,1,0.001349927,2274,2.716
1,1,0.183487013,2315,16.534000000000002
1,1,0.250749022,2325,1.188
1,1,0.3626662570000001,2331,0.0
1,1,2.676634256,2400,12.759
1,1,4.293509099,2400,25.554
1,1,1.987039197,2411,3.489
1,1,0.001349927,2415,1.263
1,1,0.118231145,2431,25.575
1,1,4.4669147780000005,2437,14.463
1,1,0.394855277,2460,1.371
1,1,0.0,2679,2.16
1,1,2.622940517,2696,7.877999999999999
1,1,1.660382629,2711,24.734
1,1,1.279388858,2713,29.813
1,1,3.347219712,2713,27.563
1,1,0.001349927,2754,1.206
1,1,0.0,2959,32.81
1,1,0.0,2996,31.451
1,1,0.876795497,3030,0.0
1,1,2.263007113,3042,14.584
1,1,0.441045669,3055,14.975
1,0,0.007349605,3060,17.63
1,1,0.092935755,3260,11.218
1,1,0.0,3657,4.0310000000000015
1,1,0.03273574,3702,14.113
1,1,0.681841226,3720,15.52
1,1,4.220884877,3775,1.585
1,1,4.587941398,3903,3.988
1,1,0.0,3951,2.844
1,1,3.750464413,4032,27.835
1,1,4.967101893,4037,11.057
1,1,0.086577221,4053,26.96
1,1,1.4599709019999998,4065,0.0
1,1,0.8294662909999999,4249,30.007
1,1,2.681893348,4374,18.754
1,1,1.894036696,4375,3.345
1,1,0.8764403909999999,4392,21.291
1,1,2.084421462,4392,12.171
1,1,2.535351225,4396,3.887
1,1,0.464202924,4398,9.336
1,1,1.279388858,4402,28.013
1,1,0.7512031229999999,4420,0.0
1,1,0.315178059,4423,13.537
1,1,4.4368222710000005,4425,23.731
1,1,0.444430612,4476,19.304
1,1,2.552011954,4495,5.932
1,1,7.867752107999999,4876,4.494
1,1,0.544051132,4895,3.834
1,1,2.160727611,4921,16.945
1,1,1.279388858,4925,28.286
1,1,0.122824273,4995,20.644
1,1,3.300178865,5165,29.392
1,1,1.127409902,5167,1.492
1,1,0.176711502,5170,0.0
1,1,1.098030981,5181,0.0
1,1,12.86592071,5181,24.946
1,1,1.414851827,5190,20.109
1,1,1.279388858,5204,29.635
1,1,4.71608851,5255,18.744
1,1,1.317416689,5483,30.865
1,1,0.095544864,5511,1.17
1,1,16.25830487,5511,12.396
1,1,0.851892711,5528,14.889
1,1,5.349942816,5616,3.576
1,1,0.321650961,5659,3.157
1,1,0.352781038,5676,1.554
1,1,1.215110188,5873,14.028
1,1,4.477499334,5896,3.0780000000000003
1,1,1.3510310069999998,5905,3.952
1,1,3.034282907,5924,9.412
1,1,1.279388858,5943,29.635
1,1,0.772201244,6015,14.880999999999998
1,1,12.52050202,6031,0.0
1,1,0.498488081,6154,13.012
1,1,0.009882969,6285,6.19
1,1,0.857539907,6291,26.704
1,1,1.006895879,6291,2.144
1,1,0.083695126,6335,22.574
1,1,3.338698295,6674,30.408
1,1,2.450326795,6812,13.61
1,1,0.132292889,6848,12.732
1,1,2.087484298,6855,31.534
1,1,1.323867842,6856,3.577
1,1,2.263035237,6888,31.004
1,1,0.764321418,6888,18.833
1,1,0.091870062,6910,4.737
1,1,3.70520922,6911,27.556
1,0,0.936854144,6915,31.892
1,1,2.204768994,7005,15.357
1,1,0.209664731,7061,28.072
1,1,0.074929223,7124,22.728
1,1,7.695844847999999,7144,7.307
1,1,1.941045669,7159,15.181
1,1,0.8294662909999999,7590,30.007
1,1,0.090341644,7611,3.961
1,1,0.927953248,7611,17.07
1,1,4.007034622,7637,19.129
1,1,4.174856476,7676,21.029
1,1,0.919453954,7885,30.506
1,1,12.26813834,8005,30.117
1,1,22.35264267,8012,31.172
1,1,0.296868918,8162,13.504
1,1,2.408971018,8168,23.209
1,1,1.4797334640000002,8178,0.0
1,1,2.053938976,8287,7.354
1,1,0.248967868,8294,14.136
1,1,1.85210045,8300,0.0
1,1,0.229606909,8300,31.044
1,1,1.006867756,8371,27.034
1,1,1.061605439,8379,14.445
1,1,1.7860706240000002,8407,12.607
1,1,0.39749251,8520,0.0
1,1,0.205370461,8525,4.172
1,1,0.855225907,8548,7.084
1,1,1.7920541769999998,8561,22.067
1,1,6.195582362000001,8576,10.800999999999998
1,1,3.661453947,8577,29.275
1,1,0.34474222,8577,3.29
1,1,2.104168276,8635,0.0
1,1,0.986031251,8739,0.0
1,0,0.284943059,8753,0.0
1,1,0.059201068,8935,32.81
1,1,1.14102617,8988,0.0
1,1,1.111213772,9068,2.749
1,1,3.536662904,9337,21.789
1,1,0.16815971100000002,9347,20.46
1,1,0.089463066,9367,11.215
1,0,1.922381047,9566,7.552
1,1,0.51283181,9585,28.353
1,1,0.39963477,9593,16.331
1,1,4.0163986189999985,9597,18.002
1,1,3.2205050230000003,9597,33.242
1,1,1.179611596,9649,20.935
1,1,3.717187951,9734,16.285
1,1,0.0,9735,10.702
