7909 34.0796 74.0357 2015/03/23 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
7904 10.2462 77.582 2010/11/23 00:00:00+00 India 0 0 landslide downpour medium unknown
7890 25.7902 94.1318 2016/07/10 00:00:00+00 India 0 0 landslide downpour medium above_road
7885 33.3037 75.1827 2011/02/13 00:00:00+00 India 0 0 landslide snowfall_snowmelt medium unknown
7877 24.9037 93.48700000000001 2013/09/01 00:00:00+00 India 0 0 mudslide continuous_rain medium unknown
7872 11.3192 76.5959 2013/07/25 00:00:00+00 India 0 0 landslide downpour medium unknown
7812 22.148327 92.80921064 1970/01/01 00:00:00+00 India 0 0 landslide unknown ... below_road
7774 33.63588849 74.51370901 2018/05/13 00:00:00+00 India 0 0 landslide unknown small above_road
7768 31.1838 76.9907 2010/09/20 00:00:00+00 India 0 0 landslide downpour large unknown
7753 32.00653439 78.56989163 2017/02/21 00:00:00+00 India 0 0 rock_fall rain small above_road
7743 33.3191592 75.19329838 2017/04/17 00:00:00+00 India 0 0 landslide rain small above_road
7732 33.30044087 75.18163117 2017/02/03 00:00:00+00 India 0 0 landslide unknown medium above_road
7731 19.292213 73.06497900000001 2017/07/11 00:00:00+00 India 0 0 landslide construction medium engineered_slope
7726 34.141 74.6568 2015/06/25 00:00:00+00 India 0 0 mudslide downpour medium above_road
7707 24.9786 93.5027 2010/07/29 00:00:00+00 India 0 0 landslide downpour medium unknown
7704 27.7 92.8 2009/08/12 00:00:00+00 India 0 0 landslide downpour medium unknown
7702 31.46626719 76.86927482 2015/12/29 00:00:00+00 India 0 0 complex construction medium above_road
7699 30.2485 78.8847 2010/07/06 00:00:00+00 India 0 0 landslide downpour medium unknown
7695 32.3237 77.1935 2011/07/08 00:00:00+00 India 0 0 landslide rain medium unknown
7688 11.41 76.69 2008/06/25 00:00:00+00 India 0 0 landslide downpour medium unknown
7687 31.7083 76.9316 2011/08/07 00:00:00+00 India 0 0 landslide downpour medium unknown
7684 30.7059 76.9844 2010/09/11 00:00:00+00 India 0 0 landslide downpour medium unknown
7682 9.8988 76.3902 2010/09/24 00:00:00+00 India 0 0 landslide downpour medium unknown
7676 24.0406 84.0696 2015/07/18 00:00:00+00 India 0 0 mudslide continuous_rain medium natural_slope
7668 31.7099 76.933 2011/07/10 00:00:00+00 India 0 0 landslide downpour medium unknown
7634 27.0161 88.2478 2015/06/29 00:00:00+00 India 0 0 landslide downpour medium above_road
7603 25.6703 94.1095 2011/07/11 00:00:00+00 India 0 0 landslide downpour medium unknown
7600 30.3214 78.0319 2011/07/06 00:00:00+00 India 0 0 landslide downpour medium unknown
7599 33.2424 75.2381 2012/02/04 00:00:00+00 India 0 0 landslide downpour medium unknown
7595 26.8781 88.2807 2015/07/01 00:00:00+00 India 0 0 landslide downpour medium above_road
7576 33.244313500000004 75.22742083 2007/07/02 00:00:00+00 India 0 0 landslide downpour medium unknown
7575 28.8254 96.1509 2013/04/07 00:00:00+00 India 0 0 landslide rain medium unknown
7568 24.041999999999998 92.6724 2015/08/27 00:00:00+00 India 0 0 landslide downpour medium above_road
7564 32.8363 75.1489 2013/08/06 00:00:00+00 India 0 0 landslide downpour medium unknown
7555 33.2412 75.2382 2012/08/22 00:00:00+00 India 0 0 landslide downpour medium unknown
7553 20.0014 73.7917 2013/11/20 00:00:00+00 India 0 0 landslide unknown medium unknown
7552 16.5676 73.6608 2010/07/22 00:00:00+00 India 0 0 landslide downpour medium unknown
7551 26.3897 94.9439 2013/08/16 00:00:00+00 India 0 0 landslide rain medium unknown
7515 27.1614 93.7525 2013/09/02 00:00:00+00 India 0 0 landslide downpour large unknown
7495 30.8928 78.48 2013/07/25 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
7474 19.6699 73.5111 2011/07/12 00:00:00+00 India 0 0 landslide rain medium unknown
7464 24.75 93.4333 2007/10/21 00:00:00+00 India 0 0 landslide rain medium unknown
7455 31.0365 77.1213 2015/08/22 00:00:00+00 India 0 0 landslide downpour medium above_road
7454 31.5639 77.9798 2011/06/17 00:00:00+00 India 0 0 landslide downpour medium unknown
7446 12.6771 75.2565 2011/06/27 00:00:00+00 India 0 0 landslide rain medium unknown
7439 27.01145644 92.64204045 2017/07/01 00:00:00+00 India 0 0 landslide continuous_rain small above_road
7438 27.08168565 93.60815652 2017/07/01 00:00:00+00 India 0 0 landslide continuous_rain medium natural_slope
7429 27.05909317 93.54235868 2017/06/04 00:00:00+00 India 0 0 landslide unknown medium natural_slope
7420 26.90298048 88.29518925 2017/07/05 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
7404 33.2359 75.2439 2014/03/10 00:00:00+00 India 0 0 landslide snowfall_snowmelt medium above_road
7392 30.23936058 77.9558167 2017/07/13 00:00:00+00 India 0 0 landslide continuous_rain small above_road
7375 9.497393176000001 76.8696375 2011/08/06 00:00:00+00 India 0 0 landslide downpour medium unknown
7372 31.348000000000003 77.4614 2013/06/16 00:00:00+00 India 0 0 landslide downpour medium unknown
7336 30.6539 78.3366 2013/07/26 00:00:00+00 India 0 0 landslide rain medium unknown
7315 27.3392 88.6188 2010/08/27 00:00:00+00 India 0 0 landslide downpour medium unknown
7311 15.323 73.97399999999999 2008/09/10 00:00:00+00 India 0 0 rock_fall rain medium unknown
7282 30.2416 78.8996 2011/06/29 00:00:00+00 India 0 0 landslide downpour medium unknown
7272 24.1965 73.703 2014/09/11 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
7271 26.0137 94.5163 2013/08/04 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
7252 11.4477 75.8289 2009/10/03 00:00:00+00 India 0 0 landslide downpour medium unknown
7240 23.75406693 92.74128531 2010/09/13 00:00:00+00 India 0 0 landslide downpour medium above_road
7234 25.203000000000003 90.5573 2016/07/19 00:00:00+00 India 0 0 translational_slide continuous_rain large natural_slope
7231 29.58 80.2214 2013/07/04 00:00:00+00 India 0 0 landslide downpour medium unknown
7228 27.0011 93.7273 2010/09/10 00:00:00+00 India 0 0 landslide downpour medium unknown
7219 33.3390327 75.1916877 2011/03/19 00:00:00+00 India 0 0 landslide downpour medium above_road
7209 29.5935 79.6805 2013/06/19 00:00:00+00 India 0 0 landslide rain medium unknown
7191 33.13296295 75.43929097 2016/03/17 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
7174 26.8716 94.9921 2010/07/20 00:00:00+00 India 0 0 landslide downpour medium unknown
7159 25.5145 90.2023 2015/08/18 00:00:00+00 India 0 0 landslide continuous_rain medium urban
7156 32.371 77.2468 2010/08/06 00:00:00+00 India 0 0 landslide downpour medium unknown
7138 32.9918 75.1945 2013/07/29 00:00:00+00 India 0 0 rock_fall rain medium unknown
7130 30.7204 79.0758 2015/07/28 00:00:00+00 India 0 0 landslide continuous_rain small above_road
7127 10.2445 77.5146 2011/11/03 00:00:00+00 India 0 0 landslide downpour medium unknown
7097 16.5175 80.6117 2013/10/25 00:00:00+00 India 0 4 landslide rain medium unknown
7091 32.1002 76.2699 2012/08/24 00:00:00+00 India 0 0 landslide downpour medium unknown
7084 30.5004 79.3888 2010/09/04 00:00:00+00 India 0 0 landslide downpour medium unknown
7071 25.3433 92.2897 2010/05/11 00:00:00+00 India 0 0 landslide downpour medium unknown
7040 26.048000000000002 91.8695 2015/09/05 00:00:00+00 India 0 0 landslide unknown medium above_road
7023 30.5568 79.5541 2015/04/30 00:00:00+00 India 0 0 landslide continuous_rain small above_road
7016 25.8782 94.1739 2011/07/01 00:00:00+00 India 0 0 landslide downpour medium unknown
7010 16.5172 80.6024 2015/04/26 00:00:00+00 India 0 0 landslide unknown small above_road
7008 33.1847 75.8062 2010/10/12 00:00:00+00 India 0 0 landslide downpour medium unknown
7000 24.004 93.9815 2015/08/01 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
6964 26.9722 88.4481 2010/08/19 00:00:00+00 India 0 0 landslide downpour medium unknown
6950 33.2355 75.2449 2014/03/20 00:00:00+00 India 0 0 landslide unknown medium above_road
6949 25.63961883 94.11112157 2010/09/12 00:00:00+00 India 0 0 landslide downpour medium unknown
6934 25.4379 94.1162 2007/10/19 00:00:00+00 India 0 0 landslide rain medium unknown
6927 33.0977 75.5787 2015/03/15 00:00:00+00 India 0 0 landslide unknown medium above_road
6917 31.7766 76.9832 2014/09/09 00:00:00+00 India 0 0 landslide unknown large above_river
6913 33.13810294 75.51068484 2016/03/17 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
6887 34.31775167 75.54649874 2018/05/29 00:00:00+00 India 0 0 landslide snowfall_snowmelt medium above_road
6863 25.06466676 94.27420555 2017/07/08 00:00:00+00 India 0 0 landslide continuous_rain medium above_river
6858 27.07671517 93.59755441 2017/07/09 00:00:00+00 India 0 0 landslide continuous_rain small urban
6855 25.77171292 93.93507183 2017/04/07 00:00:00+00 India 0 0 landslide rain small above_road
6854 25.72019272 94.03225673 2017/07/08 00:00:00+00 India 0 0 landslide continuous_rain medium natural_slope
6849 33.336892 75.19165535 2017/02/19 00:00:00+00 India 0 0 landslide rain small above_road
6842 33.370552 75.193916 2017/03/10 00:00:00+00 India 0 0 landslide rain unknown above_road
6839 27.05957271 93.50102778 2017/07/09 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
6836 24.27173018 93.28039349 2017/07/09 00:00:00+00 India 0 0 landslide continuous_rain small above_road
6832 25.195355 93.172758 2017/04/04 00:00:00+00 India 0 0 landslide rain small above_road
6816 27.2872 88.2816 2007/09/18 00:00:00+00 India 0 0 landslide rain medium unknown
6807 33.33819588 75.19229171 2017/01/06 00:00:00+00 India 0 0 landslide rain medium above_road
6793 33.17598419 75.81088889 2017/04/15 00:00:00+00 India 0 0 landslide rain medium above_road
6789 27.107124100000004 93.65156438 2017/07/09 00:00:00+00 India 0 0 landslide continuous_rain small above_road
6784 30.8754355 77.00009329 2017/01/26 00:00:00+00 India 0 3 rock_fall downpour small above_road
6747 31.1191 77.5092 2010/09/19 00:00:00+00 India 0 0 landslide downpour medium unknown
6721 11.405 76.0376 2012/07/22 00:00:00+00 India 0 0 landslide downpour medium unknown
6672 33.5808 74.9035 2011/04/19 00:00:00+00 India 0 0 landslide downpour medium unknown
6657 33.1662 75.3098 2007/09/05 00:00:00+00 India 0 0 landslide rain medium unknown
6653 30.0702 78.3027 2007/08/11 00:00:00+00 India 0 0 landslide rain medium unknown
6646 24.4072 94.0644 2015/08/01 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
6638 34.3061 77.3265 2010/08/06 00:00:00+00 India 0 0 landslide downpour large unknown
6634 34.2607 75.4446 2015/05/30 00:00:00+00 India 0 0 landslide rain small above_road
6630 34.1491 76.82600000000001 2011/07/03 00:00:00+00 India 0 0 landslide downpour medium unknown
6608 26.8546 88.3373 2012/07/19 00:00:00+00 India 0 0 landslide monsoon medium below_road
6599 30.4008 79.0278 2010/09/03 00:00:00+00 India 0 0 landslide downpour medium unknown
6591 24.837 93.9128 2010/10/08 00:00:00+00 India 0 0 landslide downpour medium unknown
6580 33.4209 75.2045 2012/01/13 00:00:00+00 India 0 0 landslide downpour medium unknown
6561 33.37197314 75.19440189 2017/02/27 00:00:00+00 India 0 0 landslide snowfall_snowmelt unknown above_road
6524 10.077 76.322 2012/10/22 00:00:00+00 India 0 0 landslide rain medium unknown
6522 33.287 77.2853 2014/12/31 00:00:00+00 India 0 0 landslide unknown large natural_slope
6505 25.0634 94.3415 2015/07/31 00:00:00+00 India 0 0 mudslide continuous_rain medium above_road
6504 14.229000000000001 74.8122 2008/08/12 00:00:00+00 India 0 0 mudslide rain small unknown
6494 31.703000000000003 76.936 2013/07/07 00:00:00+00 India 0 0 mudslide rain medium unknown
6492 30.5728 77.6521 2013/06/16 00:00:00+00 India 0 0 landslide rain medium unknown
6474 9.7268 76.8081 2012/08/17 00:00:00+00 India 0 0 landslide downpour medium unknown
6455 19.2046 84.1917 2014/10/12 00:00:00+00 India 0 0 landslide tropical_cyclone large natural_slope
6445 8.3295 77.1963 2010/12/09 00:00:00+00 India 0 0 landslide downpour medium unknown
6442 33.2451 75.2257 2007/08/06 00:00:00+00 India 0 0 landslide rain medium unknown
6426 26.9015 88.4719 2016/07/21 00:00:00+00 India 0 0 landslide rain medium above_road
6418 26.7324 88.4089 2007/06/13 00:00:00+00 India 0 0 landslide rain small unknown
6404 32.2108 76.2833 2013/06/12 00:00:00+00 India 0 0 landslide downpour medium unknown
6395 25.5498 92.0757 2012/06/13 00:00:00+00 India 0 0 landslide downpour medium unknown
6385 29.913 79.3532 2011/12/10 00:00:00+00 India 0 0 landslide downpour medium unknown
6383 25.5576 91.8506 2007/08/26 00:00:00+00 India 0 0 complex rain medium unknown
6380 31.5041 77.9521 2010/07/07 00:00:00+00 India 0 0 landslide downpour medium unknown
6364 15.4951 73.8288 2014/05/22 00:00:00+00 India 0 0 landslide downpour small above_road
6360 31.0826 78.066 2013/08/18 00:00:00+00 India 0 0 landslide unknown medium unknown
6359 10.0539 76.8294 2013/08/05 00:00:00+00 India 0 0 mudslide monsoon small unknown
6323 30.4749 79.2293 2011/02/23 00:00:00+00 India 0 0 landslide downpour medium unknown
6315 15.6019 73.8093 2016/07/12 00:00:00+00 India 0 0 landslide monsoon small unknown
6314 23.6866 93.01700000000001 2015/08/27 00:00:00+00 India 0 0 landslide downpour medium above_road
6245 30.7284 79.4971 2010/08/16 00:00:00+00 India 0 0 landslide downpour medium unknown
6232 26.1964 91.7652 2014/06/28 00:00:00+00 India 0 0 landslide rain medium unknown
6216 19.1287 72.8889 2010/07/31 00:00:00+00 India 0 0 landslide downpour medium urban
6211 33.2483 75.2131 2016/08/07 00:00:00+00 India 0 0 landslide downpour medium above_road
6206 30.5589 77.2889 2010/07/25 00:00:00+00 India 0 0 landslide downpour medium unknown
6203 32.2934 77.1803 2015/04/03 00:00:00+00 India 0 0 landslide downpour small above_road
6185 25.72 94.6219 2015/08/02 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
6182 30.5345 79.0853 2013/10/16 00:00:00+00 India 0 0 landslide unknown medium unknown
6179 26.96904055 88.57106646 2017/10/16 00:00:00+00 India 0 0 landslide rain medium above_road
6170 11.328578 76.90304499999999 2016/12/16 00:00:00+00 India 0 0 landslide tropical_cyclone small above_road
6164 26.263268699999998 94.81481951 2017/07/10 00:00:00+00 India 0 0 landslide unknown medium natural_slope
6161 15.41602484 75.61670443 2017/05/15 00:00:00+00 India 0 0 landslide rain medium above_river
6154 34.08325186 74.84254061 2017/04/07 00:00:00+00 India 0 1 landslide continuous_rain medium natural_slope
6142 33.2216593 75.26926793 2017/02/02 00:00:00+00 India 0 0 landslide unknown unknown above_road
6135 33.18025403 75.80786093 2017/03/30 00:00:00+00 India 0 0 landslide unknown medium above_road
6133 33.85483981 74.76317443 2015/03/30 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
6132 33.1292173 75.44618906 2017/04/16 00:00:00+00 India 0 0 rock_fall rain small above_road
6125 25.08303063 94.23757741 2017/04/06 00:00:00+00 India 0 0 landslide unknown medium urban
6121 11.6753 92.749 2015/08/06 00:00:00+00 India 0 0 other downpour medium retaining_wall
6114 26.3186 94.5121 2011/06/20 00:00:00+00 India 0 0 landslide downpour medium unknown
6113 30.6293 78.3303 2013/08/19 00:00:00+00 India 0 0 debris_flow downpour medium unknown
6093 27.0167 78.1333 2008/10/12 00:00:00+00 India 0 0 mudslide rain medium unknown
6078 34.0123 77.9988 2012/07/07 00:00:00+00 India 0 0 landslide downpour medium unknown
6064 33.1457 75.7964 2016/08/07 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
6047 11.4046 76.6953 2007/10/26 00:00:00+00 India 0 0 landslide rain large unknown
6043 29.9862 78.6115 2010/07/20 00:00:00+00 India 0 0 landslide downpour medium unknown
6037 27.0087 88.443 2015/06/17 00:00:00+00 India 0 0 landslide downpour small unknown
6033 30.6838 79.0479 2015/06/25 00:00:00+00 India 0 0 landslide downpour medium above_road
6028 33.0165 74.9437 2011/02/13 00:00:00+00 India 0 0 landslide downpour medium unknown
6022 32.6173 75.264 2015/08/20 00:00:00+00 India 0 0 landslide unknown medium unknown
6014 31.76419233 77.29184098 2017/04/17 00:00:00+00 India 0 0 landslide construction medium natural_slope
6012 33.25646771 75.77361313 2017/02/26 00:00:00+00 India 0 0 landslide snowfall_snowmelt large above_road
6008 27.14163897 93.66495709 2017/07/09 00:00:00+00 India 0 0 mudslide continuous_rain medium natural_slope
6005 31.0655 77.1325 2010/07/31 00:00:00+00 India 0 0 landslide downpour medium deforested_slope
6004 30.6738 77.3544 2013/06/16 00:00:00+00 India 0 0 landslide rain medium unknown
6001 33.38247258 75.7228768 2017/02/23 00:00:00+00 India 0 0 landslide continuous_rain unknown unknown
5988 13.664854 79.357442 2017/10/13 00:00:00+00 India 0 0 rock_fall rain medium above_road
5969 27.3736 88.7323 2013/09/07 00:00:00+00 India 0 0 landslide rain medium unknown
5960 19.0402 72.9089 2013/08/22 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
5918 25.533595000000002 94.13334499999999 2017/10/22 00:00:00+00 India 0 0 mudslide continuous_rain medium natural_slope
5917 24.981195 94.018619 2017/09/29 00:00:00+00 India 0 0 landslide downpour small below_road
5839 30.796 78.623 2010/09/04 00:00:00+00 India 0 0 landslide downpour medium unknown
5809 33.3308 75.1774 2011/02/16 00:00:00+00 India 0 0 landslide downpour medium unknown
5804 27.3746 88.7648 2009/08/26 00:00:00+00 India 0 0 landslide rain medium unknown
5802 30.557 79.56 2007/07/30 00:00:00+00 India 0 0 landslide downpour medium unknown
5800 30.5151 78.3684 2010/08/09 00:00:00+00 India 0 0 landslide downpour medium unknown
5798 32.2237 76.3369 2014/08/08 00:00:00+00 India 0 0 landslide unknown medium deforested_slope
5793 34.6056 76.0539 2015/06/25 00:00:00+00 India 0 0 landslide downpour medium unknown
5780 27.04 88.264 2009/07/22 00:00:00+00 India 0 0 landslide downpour medium below_road
5746 32.94818322 75.12206351 2017/06/21 00:00:00+00 India 0 0 rock_fall rain small above_road
5742 24.30415689 93.18182448 2017/06/27 00:00:00+00 India 0 0 landslide downpour medium above_road
5740 24.21988831 93.20266204 2017/06/26 00:00:00+00 India 0 0 landslide downpour medium above_road
5738 27.593000000000004 88.492 2016/08/16 00:00:00+00 India 0 0 landslide rain large natural_slope
5736 25.4976444 94.12901274 2017/07/04 00:00:00+00 India 0 0 landslide continuous_rain small above_road
5733 30.4954 78.3881 2013/06/16 00:00:00+00 India 0 0 landslide rain medium unknown
5686 31.497908000000002 76.874543 2017/08/22 00:00:00+00 India 0 0 landslide unknown medium above_road
5633 27.303998999999997 92.407813 2017/09/30 00:00:00+00 India 0 0 rock_fall unknown large above_road
5600 10.0606 76.6331 2013/08/07 00:00:00+00 India 0 0 landslide monsoon medium unknown
5597 26.1985 91.7998 2014/09/22 00:00:00+00 India 0 0 landslide rain small unknown
5595 32.0996 77.1586 2011/03/05 00:00:00+00 India 0 0 landslide downpour medium unknown
5572 32.9522 75.1533 2012/12/11 00:00:00+00 India 0 0 mudslide rain medium unknown
5566 34.1802 74.2718 2011/04/17 00:00:00+00 India 0 0 landslide downpour medium unknown
5556 33.33827658 75.19548806 2015/10/25 00:00:00+00 India 0 0 landslide downpour medium above_road
5545 26.1662 91.7138 2013/05/11 00:00:00+00 India 0 0 landslide rain medium unknown
5525 30.72203108 78.44517325 2018/06/01 00:00:00+00 India 0 0 landslide downpour small above_road
5495 27.61790706 93.84196894 2017/04/22 00:00:00+00 India 0 0 landslide monsoon small natural_slope
5492 33.32217847 75.19281971 2017/05/05 00:00:00+00 India 0 0 landslide rain small above_road
5484 34.07756418 74.58081937 2017/02/23 00:00:00+00 India 0 0 landslide continuous_rain unknown above_road
5463 19.17041801 73.02151508 2017/07/06 00:00:00+00 India 0 0 landslide rain small above_road
5442 13.6529 79.3439 2013/11/17 00:00:00+00 India 0 0 rock_fall downpour medium unknown
5431 23.899 94.1434 2015/08/01 00:00:00+00 India 0 0 landslide rain medium unknown
5422 31.5699 78.2844 2010/09/20 00:00:00+00 India 0 0 landslide downpour medium unknown
5408 30.3642 79.3158 2013/08/18 00:00:00+00 India 0 0 landslide rain medium unknown
5403 25.03561729 94.0144205 2011/06/28 00:00:00+00 India 0 0 landslide rain medium below_road
5386 24.8961 93.4957 2010/08/19 00:00:00+00 India 0 0 mudslide downpour medium unknown
5376 14.0354 74.6624 2011/06/14 00:00:00+00 India 0 0 landslide downpour medium unknown
5367 32.9913 75.1915 2013/08/14 00:00:00+00 India 0 0 landslide downpour medium unknown
5363 33.2537 75.2006 2008/01/16 00:00:00+00 India 0 0 landslide snowfall_snowmelt medium unknown
5342 24.5958 72.7169 2011/08/09 00:00:00+00 India 0 0 landslide downpour medium unknown
5340 28.0791 96.5242 2011/03/22 00:00:00+00 India 0 0 landslide downpour medium unknown
5327 27.0713 88.4308 2007/08/25 00:00:00+00 India 0 0 landslide rain medium unknown
5314 32.9262 75.1447 2015/07/11 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
5293 9.7327 76.8403 2008/05/28 00:00:00+00 India 0 0 landslide downpour medium unknown
5261 26.885 88.2778 2008/06/20 00:00:00+00 India 0 0 landslide rain medium unknown
5258 25.5215 93.1645 2009/08/20 00:00:00+00 India 0 0 landslide downpour medium unknown
5254 8.4557 77.009 2013/11/13 00:00:00+00 India 0 0 landslide downpour medium unknown
5232 26.14547804 91.79364785 2017/07/10 00:00:00+00 India 0 0 landslide continuous_rain small urban
5224 15.68638494 74.16234114 2017/06/29 00:00:00+00 India 0 0 landslide continuous_rain small above_road
5222 27.05880384 93.54136779 2017/06/21 00:00:00+00 India 0 0 landslide rain small natural_slope
5208 33.0498 74.6264 2013/08/14 00:00:00+00 India 0 0 landslide downpour medium unknown
5199 32.1896 77.187 2011/07/25 00:00:00+00 India 0 0 landslide downpour medium unknown
5192 18.7624 73.3747 2010/06/15 00:00:00+00 India 0 0 landslide downpour small unknown
5189 25.616 94.1167 2013/07/12 00:00:00+00 India 0 0 landslide downpour medium unknown
5178 34.1587 74.4725 2015/04/02 00:00:00+00 India 0 0 landslide continuous_rain medium natural_slope
5176 33.18477201 75.80813836 2017/06/29 00:00:00+00 India 0 0 landslide rain medium above_road
5167 13.87803507 74.6246332 2017/06/12 00:00:00+00 India 0 0 landslide rain small above_road
5157 31.0226 77.1029 2012/09/18 00:00:00+00 India 0 0 landslide downpour medium unknown
5154 30.7331 79.0685 2011/07/09 00:00:00+00 India 0 0 landslide downpour medium unknown
5153 30.7666 78.7963 2011/06/29 00:00:00+00 India 0 0 landslide downpour medium unknown
5135 31.102451000000002 77.20458599999999 2017/08/22 00:00:00+00 India 0 3 landslide unknown large ...
5102 19.1869 73.02 2016/07/31 00:00:00+00 India 0 0 mudslide downpour medium above_road
5098 24.9818 93.5142 2015/07/24 00:00:00+00 India 0 0 mudslide monsoon medium other
5096 27.3425 88.6236 2007/09/10 00:00:00+00 India 0 0 landslide rain medium unknown
5089 26.88405686 88.28087032 2009/08/20 00:00:00+00 India 0 0 landslide continuous_rain medium urban
5007 24.32420539 93.15020652 2017/06/26 00:00:00+00 India 0 0 landslide downpour large above_road
4991 25.7131 94.0885 2013/07/17 00:00:00+00 India 0 0 mudslide rain medium unknown
4990 10.9628 77.5947 2013/06/25 00:00:00+00 India 0 0 landslide downpour medium unknown
4988 29.7986 80.417 2013/06/16 00:00:00+00 India 0 0 landslide rain medium unknown
4973 25.1333 93.9667 2007/08/31 00:00:00+00 India 0 0 landslide rain medium unknown
4962 26.9343 88.4486 2016/10/15 00:00:00+00 India 0 0 rock_fall downpour small above_road
4951 27.1499 88.38 2007/07/16 00:00:00+00 India 0 0 mudslide rain medium unknown
4946 30.8183 78.6186 2010/08/20 00:00:00+00 India 0 0 landslide downpour medium unknown
4917 25.6278 94.1051 2015/08/19 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
4912 25.1019 93.3729 2015/08/11 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
4910 31.8246 77.4702 2014/02/12 00:00:00+00 India 0 0 landslide snowfall_snowmelt large unknown
4908 34.208 77.5101 2010/08/06 00:00:00+00 India 0 0 landslide downpour large unknown
4902 26.8545 88.3372 2011/09/28 00:00:00+00 India 0 0 landslide rain medium below_road
4895 29.607 79.9298 2011/06/29 00:00:00+00 India 0 0 landslide downpour medium unknown
4885 26.1666 91.7042 2015/09/23 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
4884 25.3833 94.1884 2013/08/15 00:00:00+00 India 0 0 landslide downpour medium unknown
4880 30.2411 78.9014 2015/07/26 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
4878 31.7085 76.9297 2015/07/26 00:00:00+00 India 0 0 landslide continuous_rain small above_road
4875 27.0096 88.2548 2007/08/29 00:00:00+00 India 0 0 landslide rain medium unknown
4856 12.8041 74.8678 2016/07/04 00:00:00+00 India 0 0 landslide unknown small urban
4854 27.9032 96.17399999999999 2014/05/08 00:00:00+00 India 0 0 mudslide rain medium above_road
4852 30.506 79.1127 2011/07/11 00:00:00+00 India 0 0 landslide downpour medium unknown
4843 9.8721 76.7046 2011/06/02 00:00:00+00 India 0 0 landslide downpour medium unknown
4842 33.7453 74.1794 2015/02/05 00:00:00+00 India 0 0 landslide unknown medium unknown
4832 12.9752 77.6092 2008/02/08 00:00:00+00 India 0 0 landslide rain medium unknown
4828 34.1619 77.5528 2010/08/06 00:00:00+00 India 0 0 landslide downpour large unknown
4825 30.7467 78.4517 2010/07/29 00:00:00+00 India 0 0 landslide downpour medium unknown
4806 10.3184 77.5277 2010/11/16 00:00:00+00 India 0 0 landslide downpour medium unknown
4765 33.0271 75.0018 2011/08/07 00:00:00+00 India 0 0 landslide downpour medium unknown
4756 22.479 92.96700000000001 2007/07/30 00:00:00+00 India 0 0 landslide downpour medium unknown
4754 33.23738085 75.24528226 2008/01/09 00:00:00+00 India 0 0 landslide rain medium unknown
4752 34.6609 73.9593 2015/04/08 00:00:00+00 India 0 3 landslide continuous_rain small above_road
4736 33.7403 77.7559 2015/07/21 00:00:00+00 India 0 0 landslide continuous_rain small above_road
4734 15.4838 73.8164 2011/01/11 00:00:00+00 India 0 0 landslide construction medium unknown
4711 27.6163 88.6586 2015/05/24 00:00:00+00 India 0 0 landslide unknown medium above_road
4709 30.2835 79.2498 2013/07/26 00:00:00+00 India 0 0 landslide rain medium unknown
4708 30.80200029 78.61786282 2010/08/13 00:00:00+00 India 0 0 landslide downpour medium above_road
4704 34.1601 75.49600000000001 2011/07/03 00:00:00+00 India 0 0 landslide rain medium unknown
4685 26.284000000000002 94.5808 2013/08/04 00:00:00+00 India 0 0 landslide continuous_rain medium unknown
4679 27.174 95.8011 2012/06/25 00:00:00+00 India 0 0 landslide downpour large unknown
4670 34.0604 74.4203 2015/04/03 00:00:00+00 India 0 0 landslide continuous_rain small other
4665 18.7833 73.4703 2015/06/21 00:00:00+00 India 0 0 landslide continuous_rain small natural_slope
4650 26.89 88.47 2009/06/17 00:00:00+00 India 0 0 mudslide downpour medium unknown
4644 25.4191 94.1079 2011/07/07 00:00:00+00 India 0 0 landslide rain medium unknown
4640 26.3185 94.5247 2016/06/14 00:00:00+00 India 0 0 landslide continuous_rain medium retaining_wall
4630 23.8447 93.0514 2015/08/26 00:00:00+00 India 0 0 mudslide continuous_rain medium above_road
4621 25.6263 94.1057 2015/08/20 00:00:00+00 India 0 0 landslide continuous_rain medium below_road
4602 33.2049 75.2845 2015/07/12 00:00:00+00 India 0 0 landslide continuous_rain medium above_road
4600 26.87324244 88.29184021 2009/07/03 00:00:00+00 India 0 0 landslide rain medium unknown
4554 31.673000000000002 76.5338 2013/07/14 00:00:00+00 India 0 0 landslide rain medium unknown
4547 30.3351 78.5113 2016/07/16 00:00:00+00 India 0 0 rock_fall rain small unknown
